id,name,description,instructions,muscle_group,secondary_muscles,equipment,exercise_type,difficulty,animation_url,thumbnail_url,calories_per_minute,is_compound,is_unilateral,coach_id,is_custom,created_at,updated_at,category,tips,primary_muscles,video_url,gender_variant,source,form_tips,common_mistakes,coaching_cues,reference_links
79,Alternate hammer curl standing dumbbells,,,,[],None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Alternate%20hammer%20curl%20standing%20dumbbells.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/Alternate%20Hammer%20Curl%20Standing%20Dumbbells_Female.jpg,,False,False,,False,2025-12-13T15:36:15.643064+00:00,2026-05-05T03:42:14.454834+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Alternate%20hammer%20curl%20standing%20dumbbells.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]","[""Swinging weights with momentum"", ""Letting elbows drift forward"", ""Going too fast (losing tension)"", ""Partial ROM""]","[""Thumbs up position"", ""Elbows pinned"", ""Squeeze at top"", ""Feel brachialis""]",[]
81,Alternate heel touches,,"1. Lie on your back with your knees bent and feet flat on the floor, hip-width apart. Lift your shoulders slightly off the floor, engaging your core.
2. Reach your right hand towards your right heel, then return to the center position.
3. Reach your left hand towards your left heel. Continue alternating sides in this manner.",core,"[""Hip Flexors (iliopsoas)""]",None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/Alternate%20heel%20touches.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Abdominals/Alternate%20heel%20touches%20(1).jpeg,,False,False,,False,2025-12-13T15:36:15.643064+00:00,2026-05-05T03:41:53.474372+00:00,Bodyweight,"1. Keep your shoulders off the mat and your core engaged throughout the exercise to maximize effectiveness.
2. Focus on using your oblique muscles to reach towards your heels rather than using your arms.
3. Perform the movement slowly and with control to maintain proper form and maximize muscle engagement.","Abdominals (rectus abdominis), Obliques (external and internal obliques)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/Alternate%20heel%20touches.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]",[],[],[]
85,Alternate leg raise from reverse plank position,,"1. Lie down on your hips with your arms resting on the floor by your side and your legs extended forward.
2. Raise your upper back, bring your elbows under the shoulders, and bear weight on your forearms with your palms down.
3. Alternately raise and lower your legs to your maximum range while keeping them straight.",legs,"[""Glutes (gluteus maximus, gluteus mideus), Hamstrings (biceps femoris, semitendinosus, semimembranosus)""]",None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/Alternate%20leg%20raise%20from%20reverse%20plank%20position.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Abdominals/Alternate%20leg%20raise%20from%20reverse%20plank%20position%20(1).jpeg,,True,False,,False,2025-12-13T15:36:15.643064+00:00,2026-05-06T04:54:06.091849+00:00,Bodyweight,"1. Focus on maintaining a straight line with your body, avoiding any sagging or arching of the back.
2. Perform the movement slowly and with control to maximize muscle activation and prevent injury.
3. Breathe steadily, exhaling as you lift your leg and inhaling as you lower it back down.","Hip Flexors (iliopsoas), Abdominals (rectus abdominis), Quadriceps (quadriceps femoris)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/Alternate%20leg%20raise%20from%20reverse%20plank%20position.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]","[""Hips too high or sagging"", ""Looking up"", ""Holding breath""]","[""Flat back"", ""Squeeze everything"", ""Breathe""]",[]
87,Alternate leg raise with head up,,"1. Lie down on your back with your arms resting on the floor by your side.
2. Raise your head and upper back off the floor, and lift your legs straight in the air, making a 90-degree angle with your torso.
3. Lower one of your legs and bring it back just before touching the floor.
4. Do the same with your other leg, and repeat.",legs,"[""Lower Back (erector spinae)""]",None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/Alternate%20leg%20raise%20with%20head%20up.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Abdominals/Alternate%20leg%20raise%20with%20head%20up1.jpeg,,True,False,,False,2025-12-13T15:36:15.643064+00:00,2026-05-06T04:54:06.098794+00:00,Bodyweight,"1. Keep your core engaged throughout the exercise to maintain stability and protect your lower back.
2. Perform the movement slowly and with control to maximize muscle activation and prevent injury.
3. Maintain a steady breathing pattern, exhaling as you lift your leg and inhaling as you lower it back down.","Hip Flexors (iliopsoas), Abdominals (rectus abdominis), Quadriceps (quadriceps femoris)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/Alternate%20leg%20raise%20with%20head%20up.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]",[],[],[]
90,Alternate lying floor leg raise,,"1. Lie on your back with your legs extended straight and your arms resting by your sides.
2. Lift both legs, straight towards the ceiling until they go past your hips.
3. Lower your legs halfway down, then lift them back up towards the ceiling.
4. Lower your legs back down to the initial position. Repeat the movement.",legs,"[""Lower Back (erector spinae)""]",None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/Alternate%20lying%20floor%20leg%20raise.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Abdominals/Alternate%20lying%20floor%20leg%20raise%20(1).jpeg,,True,False,,False,2025-12-13T15:36:15.643064+00:00,2026-05-06T04:46:51.93808+00:00,Bodyweight,"1. Focus on keeping your upper back pressed into the mat to avoid arching and straining your spine.
2. Use your breath to guide the movement: inhale as you lift your legs and exhale as you lower them.
3. Engage your thigh muscles to assist with the lift and ensure proper form.","Hip Flexors (iliopsoas), Abdominals (rectus abdominis), Quadriceps (quadriceps femoris)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/Alternate%20lying%20floor%20leg%20raise.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]",[],[],[]
92,Alternate oblique crunch,,"1. Lie down on your back and fold your knees while keeping your feet on the floor.
2. Place your right hand behind your head and your left hand on the floor for support.
3. Raise and twist your chest to your left and bring your right elbow towards the left knee.
3. Return to the starting position and repeat.",core,"[""Abdominals (rectus abdominis)""]",None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/Alternate%20oblique%20crunch.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Abdominals/Alternate%20oblique%20crunch%20(1).jpeg,,False,False,,False,2025-12-13T15:36:15.643064+00:00,2026-05-06T04:46:52.226319+00:00,Bodyweight,"1. Focus on using your oblique muscles to twist your torso rather than pulling on your neck with your hands.
2. Keep your movements slow and controlled to maximize muscle activation and prevent injury.
3. Ensure your lower back remains pressed into the mat to protect your spine.",Obliques (external and internal obliques),https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/Alternate%20oblique%20crunch.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]","[""Pulling neck"", ""Using momentum"", ""Coming up too high""]","[""Shoulders off floor"", ""Exhale up"", ""Back down""]",[]
103,Alternating biceps curl seated dumbbells,,,,[],None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/alternating%20biceps%20curl%20seated%20dumbbells.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/Alternating%20biceps%20curl%20seated%20dumbbells1.jpg,,False,False,,False,2025-12-13T15:36:15.949941+00:00,2026-05-06T04:54:20.592386+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/alternating%20biceps%20curl%20seated%20dumbbells.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]",[],[],[]
105,Alternating hammer curls seated dumbbells,,"1. Sit on a bench with your feet flat on the floor, holding a dumbbell in each hand with your arms fully extended by your sides. Your palms should face each other (neutral grip).
2. Engage your core and keep your elbows close to your torso. Slowly curl the right dumbbell up towards your shoulder, maintaining the neutral grip with your palm facing inward.
3. Squeeze your bicep at the top of the movement, then slowly lower the dumbbell back to the starting position with control.
4. Repeat the same motion with your left arm, alternating between right and left arms for the desired number of repetitions.",arms,"[""Forearms (Brachioradialis)""]",Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/alternating%20hammer%20curls%20seated%20dumbbells%20.mp4,,,False,False,,False,2025-12-13T15:36:15.949941+00:00,2026-01-25T04:25:53.526572+00:00,Free Weights,"1. Avoid swinging your arms to ensure that the movement is controlled and targets the biceps effectively.
2. Keep your movements steady and controlled to maximize muscle engagement and minimize risk of injury.
3. Ensure your elbows stay close to your torso to focus the effort on your biceps.","Biceps (Biceps Brachii), Brachialis (Musculus Brachialis)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/alternating%20hammer%20curls%20seated%20dumbbells%20.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]","[""Swinging weights with momentum"", ""Letting elbows drift forward"", ""Going too fast (losing tension)"", ""Partial ROM""]","[""Thumbs up position"", ""Elbows pinned"", ""Squeeze at top"", ""Feel brachialis""]",[]
112,Alternating Lunge with Rotation,,"1. Start in a plank position with your hands directly under your shoulders and your body forming a straight line from head to heels.
2. Step your right foot forward, placing it outside your right hand, and rotate your torso to the right, extending your right arm towards the ceiling.
3. Return your right hand and foot to the plank position.
4. Step your left foot forward, placing it outside your left hand, and rotate your torso to the left, extending your left arm towards the ceiling. Return to the plank position. Continue alternating sides.",legs,"[""Obliques (external and internal obliques), Hip Flexors (iliopsoas), Triceps (triceps brachii)""]",None,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/Alternating%20Lunge%20with%20Rotation.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Yoga/Alternating%20Lunge%20with%20Rotation1.jpeg,,True,False,,False,2025-12-13T15:36:15.949941+00:00,2026-04-25T05:34:55.641941+00:00,Bodyweight,"1. Keep your core engaged to maintain stability and proper alignment throughout the movement.
2. Ensure your front knee is aligned with your ankle and does not extend past your toes to avoid strain on your knee joint.
3. Perform the movement slowly and with control to maximize muscle activation and prevent injury.","Quadriceps (quadriceps femoris), Glutes (gluteus maximus, gluteus mideus), Hamstrings (biceps femoris, semitendinosus, semimembranosus)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/Alternating%20Lunge%20with%20Rotation.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]","[""Steps too short"", ""Knee going past toe excessively"", ""Leaning forward""]","[""Long stride"", ""Chest up"", ""Drive through heel""]",[]
113,Alternating oblique sit ups,,"1. Lie on your back with your knees bent and feet flat on the floor. Place your hands lightly behind your head with your elbows pointing outward.
2. Lift your shoulders off the mat and twist your torso to bring your right elbow towards your left knee.
3. Lower your shoulders back to the starting position.
4. Repeat the movement on the opposite side, bringing your left elbow towards your right knee. Continue alternating sides.",core,"[""Hip Flexors (iliopsoas)""]",None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/alternating%20oblique%20sit%20ups%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Abdominals/alternating%20oblique%20sit%20ups1.jpeg,,False,False,,False,2025-12-13T15:36:15.949941+00:00,2026-05-05T03:41:55.052741+00:00,Bodyweight,"1. Engage your core throughout the exercise to maximize muscle activation and protect your lower back.
2. Avoid pulling on your neck with your hands to prevent strain; use your core muscles to lift and twist your torso.
3. Perform the movement slowly and with control to ensure proper form and maximize effectiveness.","Obliques (external and internal obliques), Abdominals (rectus abdominis)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/alternating%20oblique%20sit%20ups%20.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]",[],[],[]
114,Alternating Plank Lunge,,"1. Start in a plank position with your hands directly under your shoulders and your body forming a straight line from head to heels.
2. Step your right foot forward outside your right hand, bringing your body into a low lunge position.
3. Return your right foot to the plank position.
4. Step your left foot forward outside your left hand, bringing your body into a low lunge position. Return your left foot to the plank position. Continue alternating sides.",general,"[""Hip Flexors (iliopsoas), Triceps (triceps brachii)""]",bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/Alternating%20Plank%20Lunge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Abdominals/Alternating%20Plank%20Lunge1.jpeg,,False,False,,False,2025-12-13T15:36:15.949941+00:00,2026-05-06T04:54:06.618946+00:00,Bodyweight,"1. Keep your core engaged throughout the exercise to maintain stability and proper alignment.
2. Ensure your front knee is aligned with your ankle and does not extend past your toes to avoid strain on your knee joint.
3. Perform the movement slowly and with control to maximize muscle activation and prevent injury.","Abdominals (rectus abdominis), Obliques (external and internal obliques), Quadriceps (quadriceps femoris)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Abdominals/Alternating%20Plank%20Lunge.mp4,,video-sync,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]","[""Hips too high or sagging"", ""Looking up"", ""Holding breath""]","[""Flat back"", ""Squeeze everything"", ""Breathe""]",[]
125,Archer pull up,,"1. Hang from a pull-up bar with your hands positioned wider than shoulder-width apart.
2. Pull yourself up towards the bar while simultaneously shifting your body to the right, bringing your chest closer to your right hand.
3. Lower yourself back to the starting position.
4. Pull yourself up again, this time shifting your body to the left, bringing your chest closer to your left hand. Continue alternating sides.",back,"[""Shoulders (deltoids), Upper Back (rhomboids, trapezius)""]",Pull Up Bar,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Archer%20pull%20up.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Back/Archer%20pull%20up1.jpg,,True,False,,False,2025-12-13T15:36:15.949941+00:00,2026-05-06T04:54:14.308616+00:00,Bodyweight,"1. Focus on using your back muscles rather than relying solely on your arms for the pull-up.
2. Keep your elbows slightly bent throughout the movement to reduce strain on your joints.
3. Ensure a full range of motion by fully extending your arms at the bottom of each rep and bringing your chest close to the bar at the top.","Latissimus Dorsi (latissimus dorsi), Biceps (biceps brachii)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Archer%20pull%20up.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]","[""Kipping or swinging (strict is better for muscle)"", ""Partial range of motion"", ""Not going to full hang"", ""Straining neck to get chin over""]","[""Dead hang start"", ""Chest to bar"", ""Elbows down"", ""Control down"", ""Full extension""]",[]
126,Archer push up,,"1. Start in a push-up position with your hands placed wider than shoulder-width apart and your body forming a straight line from head to heels.
2. Bend your right elbow to lower your chest towards your right hand while keeping your left arm extended straight to the side.
3. Push back up to the starting position.
4. Bend your left elbow to lower your chest towards your left hand while keeping your right arm extended straight to the side. Continue alternating sides.",chest,"[""Shoulders (deltoids), Upper Back (rhomboids, trapezius)""]",None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Archer%20pull%20up.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/chest/Archer%20push%20up1.jpg,,True,False,,False,2025-12-13T15:36:15.949941+00:00,2026-04-25T05:33:29.56971+00:00,Bodyweight,"1. Ensure your shoulders and hips stay level to avoid any imbalance during the movement.
2. Use a slow and steady breathing pattern, exhaling as you push up and inhaling as you lower down.
3. Keep your gaze slightly forward to maintain a neutral spine and avoid neck strain.","Chest (pectoralis major), Triceps (triceps brachii)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Back/Archer%20pull%20up.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]","[""Hips sagging or piking"", ""Flaring elbows to 90 degrees"", ""Partial range"", ""Head dropping""]","[""Plank position"", ""Chest to floor"", ""Core tight""]",[]
130,Arm circle,,"1. Stand with your feet shoulder-width apart and your arms extended straight to your sides.
2. Begin by making circular motions with your arms, moving them forward in a controlled manner.
3. Repeat for the desired repetitions.",shoulders,"[""Upper Back (trapezius, rhomboids)""]",None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Shoulders/arm%20circle.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Shoulders/arm%20circle%20(1).jpg,,True,False,,False,2025-12-13T15:36:15.949941+00:00,2026-04-25T05:34:16.039023+00:00,Bodyweight,"1. Engage your core to maintain stability and balance throughout the exercise.
2. Perform the movement slowly and with control to maximize muscle activation and prevent injury.
3. Keep your arms straight and focus on making smooth, controlled circles to ensure proper form.",Shoulders (deltoids),https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Shoulders/arm%20circle.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]",[],[],[]
131,Arm circles backward,,"1. Stand with your feet shoulder-width apart and your arms extended straight to your sides.
2. Begin by making circular motions with your arms, moving them backward in a controlled manner.
3. Repeat for the desired repetitions.",shoulders,"[""Upper Back (trapezius, rhomboids)""]",None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Shoulders/Arm%20circles%20backward.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Shoulders/Arm%20circles%20backward%20(1).jpg,,True,False,,False,2025-12-13T15:36:15.949941+00:00,2026-05-06T04:54:52.701243+00:00,Bodyweight,"1. Engage your core to maintain stability and balance throughout the exercise.
2. Perform the movement slowly and with control to maximize muscle activation and prevent injury.
3. Keep your arms straight and focus on making smooth, controlled circles to ensure proper form.",Shoulders (deltoids),https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Shoulders/Arm%20circles%20backward.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]",[],[],[]
135,Arm pulses,,"1. Stand tall with your back straight and feet shoulder-width apart.
2. Bend your arms to make a 90-degree angle with the elbows while keeping your palms facing inward.
3. Tighten your upper arms and move your arms forward and backward in a pulse-like fashion.
4. Keep doing this activity for a suitable time.",shoulders,"[""Upper Back (trapezius, rhomboids)""]",None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/arm%20pulses%20%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Calisthenics-Cardio-Functional/arm%20pulses%20%201%20(1).jpg,,True,False,,False,2025-12-13T15:36:15.949941+00:00,2026-05-06T04:54:27.905156+00:00,Bodyweight,"1. Engage your core to maintain stability and support your back throughout the exercise.
2. Keep your movements small and controlled to maximize muscle activation and prevent injury.
3. Focus on keeping your shoulders relaxed and avoid tensing your neck and upper back.",Shoulders (deltoids),https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/arm%20pulses%20%20.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]",[],[],[]
136,Arm pulses cross,,"1. Stand tall with your back straight and feet shoulder-width apart.
2. Bring your forearms forward with your palms facing the floor and make a 90-degree angle with your upper arms.
3. Tighten your upper arms and move your hands towards each other.
4. As your one hand comes over the other one, return to the initial position and repeat.",shoulders,"[""Upper Back (trapezius, rhomboids)""]",None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/arm%20pulses%20cross%20%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Calisthenics-Cardio-Functional/arm%20pulses%20cross%20%201.jpg,,True,False,,False,2025-12-13T15:36:15.949941+00:00,2026-05-06T04:54:27.915967+00:00,Bodyweight,"1. Engage your core to maintain stability and support your back throughout the exercise.
2. Keep your movements small and controlled to maximize muscle activation and prevent injury.
3. Focus on maintaining an even rhythm and alternating the crossover to ensure balanced muscle engagement.",Shoulders (deltoids),https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/arm%20pulses%20cross%20%20.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]",[],[],[]
137,Arm pulses palms downwards,,"1. Stand with your feet shoulder-width apart and your arms bent at the elbows, with your forearms parallel to the floor and palms facing upwards.
2. Perform small, quick pulses by moving your forearms forward and backward, maintaining the position and height.
3. Continue pulsing in a controlled, rhythmic manner for the desired duration or number of repetitions.
",chest,"[""Upper Back (trapezius, rhomboids)""]",None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/arm%20pulses%20palms%20downwards%20%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Calisthenics-Cardio-Functional/arm%20pulses%20palms%20downwards%20%201.jpg,,True,False,,False,2025-12-13T15:36:15.949941+00:00,2026-04-25T05:32:40.306495+00:00,Bodyweight,"1. Engage your core to maintain stability and support your back throughout the exercise.
2. Keep your shoulders relaxed and avoid tensing your neck and upper back.
3. Focus on maintaining a consistent pace and range of motion to ensure proper form.","Shoulders (deltoids), Upper Chest (pectoralis major)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/arm%20pulses%20palms%20downwards%20%20.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]",[],[],[]
138,Arm pulses palms upwards,,"1. Stand with your feet shoulder-width apart and your arms bent at the elbows, with your forearms parallel to the floor and palms facing downwards.
2. Perform small, quick pulses by moving your forearms forward and backward, maintaining the position and height.
3. Continue pulsing in a controlled, rhythmic manner for the desired duration or number of repetitions.
",chest,"[""Upper Back (trapezius, rhomboids)""]",None,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/arm%20pulses%20palms%20upwards%20%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Calisthenics-Cardio-Functional/arm%20pulses%20palms%20upwards%20%20.jpg,,True,False,,False,2025-12-13T15:36:15.949941+00:00,2026-04-25T05:32:40.307661+00:00,Bodyweight,"1. Engage your core to maintain stability and support your back throughout the exercise.
2. Keep your shoulders relaxed and avoid tensing your neck and upper back.
3. Focus on maintaining a consistent pace and range of motion to ensure proper form.","Shoulders (deltoids), Upper Chest (pectoralis major)",https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/arm%20pulses%20palms%20upwards%20%20.mp4,,exerciseanimatic,"[""Start on hands and knees"", ""Keep knee bent at 90 degrees"", ""Lift knee out to side (abduction)"", ""Keep hips and torso stable"", ""Squeeze glute at top""]",[],[],[]
